model,ctx,layer,head,L,tau,tau_nosink,ladder_bits,ladder_bits_a_only,w_cv,top1,n95,eff_frac,entropy,c1_abs,c1_rel,alpha1,resid1_abs,evict_beats_b1,spearman_top_b1,c2_abs,c2_rel,alpha2,resid2_abs,evict_beats_b2,spearman_top_b2,c3_abs,c3_rel,alpha3,resid3_abs,evict_beats_b3,spearman_top_b3,c4_abs,c4_rel,alpha4,resid4_abs,evict_beats_b4,spearman_top_b4,c5_abs,c5_rel,alpha5,resid5_abs,evict_beats_b5,spearman_top_b5,c6_abs,c6_rel,alpha6,resid6_abs,evict_beats_b6,spearman_top_b6,c8_abs,c8_rel,alpha8,resid8_abs,evict_beats_b8,spearman_top_b8,err_wf1,err_uniform1,err_evict1,gain_u1,gain_e1,gain_best1,in_band1,evict_frac1,mean_bits1,lin_ratio1,err_wf2,err_uniform2,err_evict2,gain_u2,gain_e2,gain_best2,in_band2,evict_frac2,mean_bits2,lin_ratio2,err_wf3,err_uniform3,err_evict3,gain_u3,gain_e3,gain_best3,in_band3,evict_frac3,mean_bits3,lin_ratio3,err_wf4,err_uniform4,err_evict4,gain_u4,gain_e4,gain_best4,in_band4,evict_frac4,mean_bits4,lin_ratio4,prompt,step,synthetic,quantized,norm_correct
llama31-8b,131072,1,11,120604.0,3.523756092744054,3.522545960154896,5.015578816510523,5.083705440304115,0.19150814690795798,0.6304932712009363,1486.5,0.012325717943628772,2.4587101163217544,4.243830185030908,0.34202241991045257,0.8538739092386379,3.988135979342421,1.0,0.2207698538937068,1.2287083607536835,0.09845311872862211,0.9594098438139114,1.2172816681258927,1.0,0.4089179523935771,0.3601245731102365,0.028459844724153693,0.9842282318324236,0.35605570473073805,0.0,0.628349358003254,0.10154818783272802,0.0079591429912435,0.993979501912027,0.10103394963333706,0.0,0.8174059828364734,0.027147368314628086,0.0021167156437284064,0.998171718063152,0.027089321203415763,0.0,0.9315564006666347,0.0070646440102036055,0.0005540753944219886,0.9994195256501062,0.007060592301646917,0.0,0.9789951633249836,0.00044970910798612987,3.5301648188114436e-05,0.999961726890612,0.00044967529602038986,0.0,0.9983726478647417,0.011013945396847545,1.750916969045184,0.015521077923458311,128.88922131097274,1.2515171041886135,1.2515171041886135,0.0,0.8326796605446256,1.0000082907740266,0.7690421474885718,0.009205312106036591,0.6141846463488729,0.009436656394659591,65.57084234371386,1.0125176707524386,1.0125176707524386,0.0,0.6916663595243167,2.000004145352645,0.8042965106248268,0.009062757263015314,0.31793577057300987,0.009101484281185183,35.45268380664462,1.0003210472039674,1.0003210472039674,0.0,0.5613418325822337,3.0,0.810776981915156,0.00905473866047405,0.16640751778556823,0.009057867969309224,19.04823117265885,1.0000258078866522,1.0000258078866522,0.0,0.42684254964116153,4.000004145352645,0.791595469649554,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,12,120604.0,2.1422456896924578,2.141410794608879,3.1752157007940043,3.0906072328850667,0.30382815695912163,0.397402386937884,24175.0,0.2004660265021477,6.267562528748976,5.702556420692323,1.2124551944885065,0.8103063511437782,5.555999107325395,1.0,0.2358751417877631,1.7137496899165505,0.36512081391218654,0.9478994889268282,1.703387021551749,1.0,0.3662801145056459,0.502044187897488,0.10648240344285918,0.9853786287654731,0.501133699380702,0.0,0.5658385510764151,0.1381408838130267,0.029366603668516848,0.9959323068024251,0.13805109045487834,0.0,0.7730473683964779,0.03618723945005619,0.007747386811449002,0.9987766695592337,0.03618256543264224,0.0,0.9096427780888707,0.00934299827832357,0.0019976876320567183,0.999648899773639,0.00934272199890683,0.0,0.9704878719395024,0.0005972528163956283,0.00012735185751851723,0.9999765062420883,0.0005972514204226591,0.0,0.9976492145220537,0.0418600343820011,0.5344568167577732,0.06249110086310197,15.057595430870268,1.488750009705616,1.488750009705616,0.0,0.825248969993803,1.0,6.347778598323177,0.015475096135410076,0.31711916315417055,0.02703354249320429,21.858035689614127,1.6710534148243934,1.6710534148243934,0.0,0.6667757929387068,2.0000082907396584,2.4490637409332057,0.006506494046315363,0.08940196523063812,0.012259170903878652,13.119365099860179,1.9079142699155627,1.9079142699155627,0.0,0.5209877356049911,3.0,2.2046823804376574,0.0031230743912856584,0.02762990364641845,0.006172519483259881,9.086369211655047,2.0344586099662716,2.0344586099662716,1.0,0.38539228867617914,4.000008291289593,1.6734232419489972,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,13,120604.0,3.1633981953513537,3.162290195764589,4.441228935774442,4.563818888790493,0.3052909318860567,0.8162585960597746,1066.5,0.008842997561856563,1.624217319963249,4.267923249647186,0.4124430261731715,0.7978099368121303,3.8433623172727285,1.0,0.2666469557342799,1.222059100321637,0.11785279711963277,0.947768147632331,1.184377507184911,1.0,0.4847060355984091,0.34351007958398466,0.03327974166000028,0.9850446537037449,0.3413940176371194,0.0,0.7080350891757783,0.09308449519570401,0.009136017091810531,0.9960220681394154,0.09292850883837551,0.0,0.8696456071279663,0.024627247050446187,0.0024016152328068183,0.9990149930460563,0.024616554682093887,0.0,0.9529901397658529,0.006350034073698305,0.0006211855395247886,0.999717124080606,0.006349321114781986,0.0,0.9862124325505817,0.00040729450680339634,3.977544966429937e-05,0.9999814573761066,0.0004072770625317179,0.0,0.9989310419877049,0.010546638537258785,2.1626945677291793,0.018118829184224815,192.90248016240176,1.5660262167313137,1.5660262167313137,0.0,0.8265583667106169,1.0000082908771346,0.5218107641070717,0.006326964044718749,0.5383992725681935,0.007432621718773291,79.76243745761664,1.1430134287095115,1.1430134287095115,0.0,0.6764527951209134,2.000008291805209,0.689298846221535,0.006112714823755937,0.13405353720930374,0.006261767653243697,23.95294672740335,1.0216722358291932,1.0216722358291932,0.0,0.5376444657450118,3.0,1.2058295934808678,0.006103438851559565,0.07924336626236561,0.006107181218220736,11.819092819006222,1.0010298865428648,1.0010298865428648,0.0,0.4076354919063414,4.0,1.2881942027011253,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,14,120604.0,1.9992283133534992,1.998165591860893,2.7829102861605577,2.8842767732799004,0.31316230472983164,0.6025434057639909,17589.5,0.14584206203924613,4.047747101003652,3.0100455272427453,0.7688891141248859,0.8286664445479079,2.87894217637285,1.0,0.3312744871199035,0.8822520169702845,0.2264967390020592,0.9554831442610587,0.8727241761590157,0.0,0.5014572053393663,0.2512495120763053,0.0646287363412803,0.9858516950921028,0.25030652597979464,0.0,0.7321042225848005,0.06906455594023296,0.01773974084895917,0.9961879725551256,0.06900349982539963,0.0,0.8708877993979882,0.01820325125641005,0.0046679392568817575,0.9990340488264571,0.01820122877664377,0.0,0.9553218934483507,0.004697797548631407,0.00120656513230287,0.9996799629616591,0.004697345245588319,0.0,0.9863262325898317,0.0003017184618178681,7.750844805647216e-05,0.9999843592239515,0.0003017070302631463,0.0,0.9989275863704754,0.050839343947791896,1.5306965224676885,0.09035285614180716,25.94811526794658,1.8019980369061874,1.8019980369061874,0.0,0.7949642340168734,1.0,3.8011775407405666,0.017971990060563544,0.5010241683223687,0.044121896923417815,26.90866140810066,2.3851229011046238,2.3851229011046238,1.0,0.6212402663637042,2.0000041454901214,2.0090117504627623,0.0073328605631535855,0.11498485565125721,0.021340425438368144,16.362720601126227,2.963432066068643,2.963432066068643,1.0,0.46641071414188784,3.0000000000000004,1.7676352045067225,0.002935622405755066,0.06291798682661393,0.010519008563154348,21.12826743850485,3.3969672933308415,3.3969672933308415,1.0,0.3332117198452592,4.0,0.715837077819041,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,15,120604.0,2.597161933947774,2.5959849904099856,3.637408261107545,3.7469126424920436,0.3069009854810265,0.8236173175608528,1664.5,0.013800847195988218,1.7221248849595057,3.6513242360206895,0.5524168557587523,0.7940162109020512,3.3869531944223676,1.0,0.31050477329701826,1.0469070060903467,0.1581832742646065,0.944603600141698,1.0267057920161782,1.0,0.5098390825438986,0.29793811919847957,0.045434128116909445,0.9838977428755351,0.296167622948734,0.0,0.7207693770812885,0.08106013712023608,0.01236133652446918,0.9957193441350207,0.080912879696818,0.0,0.871906720900691,0.02143445094754599,0.0032560089514272177,0.9989118874643079,0.021425554984221815,0.0,0.9528887719936108,0.005519601537882099,0.0008399184731070015,0.9996926494372931,0.005519155449554171,0.0,0.9857563331725453,0.00035369237778415765,5.3646996702832173e-05,0.9999765214953362,0.00035368755825840043,0.0,0.9989216754937431,0.017213069669017488,1.9614522997897297,0.029652858877817455,114.52520242499222,1.8118653530177404,1.8118653530177404,0.0,0.8132146034531513,1.0,0.8896308185967299,0.006741946278046977,0.4678689674788495,0.011829898713730597,82.58724550336869,1.9088637633496073,1.9088637633496073,0.0,0.6547197507377738,2.000008291805209,0.658095030211155,0.004359806995795891,0.10625360646583475,0.006511362213027259,32.44580779809982,1.342793599239633,1.342793599239633,0.0,0.5122759128992888,3.0,0.8953001998896934,0.0042167627823765114,0.058556101403314034,0.0044236856214499975,19.586895356481072,1.0439659978009073,1.0439659978009073,0.0,0.3815345449720737,4.000008291048983,0.7736695339869784,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,16,120604.0,3.376710854035087,3.37512549965237,4.868615001559011,4.871564003632358,0.16937216851277226,0.6652568338116,4.0,3.3165433327684816e-05,1.2464367361151387,5.411073776478253,0.4639958848300581,0.8257367364363258,5.118121116506408,1.0,0.2726018739013168,1.5784932919876635,0.13423002107050772,0.9539342963157393,1.5608269611124217,1.0,0.5079375696435231,0.4566402451177278,0.038222162066162094,0.9863169589818883,0.4542612084540162,0.0,0.7281656261502759,0.12441114760373818,0.010456139954593782,0.9961666718311,0.12427085903692334,0.0,0.8830641907356629,0.03258518640345284,0.002761184235813213,0.9989680700168968,0.032577299379380344,0.0,0.9601591406295177,0.008387561321378465,0.0007140123068382677,0.9996956371899026,0.008386994087348425,0.0,0.9883505993173411,0.0005410779814473271,4.5667334717078525e-05,0.9999793943095613,0.0005410582987491681,0.0,0.9991045801299627,0.015797975941491023,1.4135489863201105,0.015804431654658092,147.83451506559646,1.0024257951963764,1.0024257951963764,0.0,0.8366846876620311,1.0,0.6797740313784159,0.01563948933135647,0.7517573348366715,0.015713454810915062,61.84984260560802,1.000232482304543,1.000232482304543,0.0,0.6892291875668461,2.000008290877135,0.8772734761719546,0.015593952604134414,0.21034613350393402,0.015619517717411501,20.28153793535373,1.0000424786312834,1.0000424786312834,0.0,0.5517072685881939,3.000008291014613,1.4407561971666176,0.015581221592410661,0.1562659044665214,0.015590237416608733,15.743134806889117,1.0000001936496123,1.0000001936496123,0.0,0.42227381140070186,4.000008291289598,0.9637928156817785,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,17,120604.0,3.2992918767288986,3.2976742044177563,4.75620970105413,4.7598720290020236,0.16651353446429684,0.7414454738132727,5.0,4.145851039643407e-05,1.128671342122687,6.294167533110189,0.5616742698887072,0.8347149413815637,5.766863682757629,1.0,0.276468357835741,1.8307940740063868,0.16347994605724003,0.9547703263908365,1.808092623865281,1.0,0.49612210874014123,0.5243153753685621,0.04648511671090121,0.9855811945190303,0.5220151042974919,0.0,0.7234714909940974,0.14234859607077474,0.01263605411647482,0.9961440223647442,0.14225798439665782,0.0,0.8801378927882098,0.037510464585678464,0.0033395856717508728,0.9989574392117746,0.03750255030887081,0.0,0.959387139219591,0.009697247718052202,0.0008596378770249977,0.999686157196972,0.0096965144202701,0.0,0.987159188439233,0.0006183262999966664,5.517244911453406e-05,0.999983091237828,0.0006183128404736592,0.0,0.9989991907920955,0.01631115257880464,3.1214281545715195,0.016432730631189253,176.30400396215262,1.0077017442786136,1.0077017442786136,0.0,0.836960076315505,1.000008291805209,0.5702767130177782,0.01627957578090859,1.4025579544835345,0.016250107631452647,80.34094275801777,1.0022205841536045,1.0022205841536045,0.0,0.6903132198231613,2.0,0.6763033078382625,0.0163101299982982,0.4667190073221327,0.016295334362063714,34.2891456699081,1.0001613223124333,1.0001613223124333,0.0,0.5527317352260761,3.0,0.8492176495257168,0.016320910559405086,0.1797245243112216,0.01631475597905257,12.07178698307483,1.000046867419877,1.000046867419877,0.0,0.4230778811063115,4.000008290739658,1.259136562815859,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,18,120604.0,3.7728376690192866,3.771368098945909,5.431994905428332,5.4430541951732,0.16552355572472527,0.8528586375245492,3.0,2.4872734508431858e-05,0.7244686877845188,5.923336994795267,0.3649901223953552,0.7968491646166511,5.309103968993544,1.0,0.276469054726575,1.7249381398126533,0.10487491765760082,0.9361034328248171,1.649916954608201,1.0,0.5012583547927346,0.49153304186111774,0.02972898991541665,0.983091232488253,0.48505040065010224,0.0,0.7180745308729801,0.1330893223888824,0.008054489308383091,0.9954749372767802,0.1326578727071844,0.0,0.8759823011495371,0.0348922285188383,0.002129797897792699,0.9987835087714155,0.03486295152534556,0.0,0.9564213545029401,0.008968185953759644,0.0005483914791589816,0.999658231093079,0.008965902023560242,0.0,0.987037500357492,0.0005748569562146376,3.517928868484808e-05,0.9999810164223379,0.0005748542186301601,0.0,0.9990010182870304,0.014939969982478516,3.7387271563229145,0.014925826313740745,237.34493411020418,1.003717542389125,1.003717542389125,0.0,0.8406363027068934,1.0000082908771346,0.43379917442708343,0.01496895097749178,0.9308818046553495,0.014961438550962096,82.67499204810373,0.9998691866418259,0.9998691866418259,0.0,0.6990800357527827,2.000008291805209,0.6636529911937381,0.01497417587745549,0.3749400921020362,0.014972288784326677,23.199201638389358,0.9999326584051538,0.9999326584051538,0.0,0.5659584877810119,3.0000082912895927,1.2619106542116956,0.014975851862431586,0.22118769146516726,0.01497513409108121,13.217760803561236,0.9999794046147688,0.9999794046147688,0.0,0.43758266363918796,4.000008290877135,1.1477176070749657,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,19,120604.0,2.724949802419684,2.7235138742898672,3.927785540601157,3.931271566622238,0.1654628311613742,0.7740331314986555,14.0,0.00011608479165052372,1.4086573231080766,5.548505930921173,0.7387221525128022,0.7959222907951686,5.224583611569887,1.0,0.2320618753189567,1.6542757897468074,0.22187320007671923,0.9375093957892535,1.6222717159793936,1.0,0.439667075219291,0.47201423603693204,0.06325544599888502,0.9821547064721503,0.47032572610909407,0.0,0.6489161858494225,0.12862935736186307,0.017201202324460412,0.9951873038709418,0.12846030300668723,0.0,0.8377497873334309,0.03374338455192236,0.0045211710228937885,0.9986903917280874,0.03373243275628886,0.0,0.9405369867784293,0.008704498686137898,0.0011645007024703535,0.9996153846703115,0.008703686264188885,0.0,0.9814404003318927,0.0005541915904133876,7.428387451725253e-05,0.9999805019299683,0.0005541895232042063,0.0,0.9986003220300295,0.019105751191421085,4.329251882308252,0.022217343123314883,240.96223180674053,1.2509775449514793,1.2509775449514793,0.0,0.8285683518951362,1.0,0.41798451971756767,0.01604741466556788,1.915464977070255,0.0177544256503811,122.28123589806019,1.0473823804526436,1.0473823804526436,0.0,0.6753826477019627,2.0,0.45090031618871346,0.01443843564266191,0.5636244810271727,0.015057972680946732,44.69406333037297,1.0022047491332995,1.0022047491332995,0.0,0.5344114275832241,3.0,0.6500327611131725,0.014579241294858259,0.23160825925306083,0.014481352577772038,16.623379055334247,1.000274789180518,1.000274789180518,0.0,0.4031763317042987,4.000008291530202,0.9165848553216557,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,20,120604.0,4.31835741529461,4.316974330007271,6.217996910952426,6.230072827831616,0.10973725082898808,0.5213504854134505,4.0,3.316667081250052e-05,1.3815688674435147,6.233890269227778,0.3307549870828686,0.763666065361026,5.130491889245745,1.0,0.2654805324401117,1.7040014855172578,0.09056132611698317,0.9303925373878039,1.6058910381130416,1.0,0.48470802300057125,0.47276202128414124,0.025273796021041267,0.9807410174750919,0.46555843832227173,0.0,0.7100120363900799,0.12743534443555388,0.006789247473374778,0.9949152675170916,0.12677111627653057,0.0,0.8743123532933332,0.033432033953700674,0.0017770213423595857,0.9986449126601874,0.033392814339339015,0.0,0.9571930438119386,0.008589766769392214,0.0004570382758724745,0.9996533781203769,0.008588065904547132,0.0,0.9871395574945528,0.0005470152949116417,2.9027268050770086e-05,0.9999782716552994,0.0005470055774761981,0.0,0.9990271341453872,0.012038707529146847,1.013351821470525,0.012041078858126553,87.18034488920395,1.0013755364588341,1.0013755364588341,0.0,0.8437174860933518,1.000008291805209,1.2240063863784965,0.012051435858342336,0.43562983330961647,0.012049596146204183,31.738493835605503,1.0000084510809133,1.0000084510809133,0.0,0.7031060941068301,2.0,1.7545237605066608,0.012053639510659606,0.4150932985951381,0.012053186551819849,33.00035621917497,0.9999566888030725,0.9999566888030725,0.0,0.5687557261137486,3.000008290911505,0.8867256227561127,0.012053975993639205,0.14602232805841456,0.012053889239794537,13.406680534134306,0.9999861017231357,0.9999861017231357,0.0,0.43950599970411364,4.0,1.1415542324576622,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,21,120604.0,3.851619909973757,3.8502479506903633,5.5463566565751705,5.556712943508335,0.10956900295493756,0.5782517569280916,14.0,0.00011608527427361337,1.7493063914284357,5.652482874046624,0.3930959861794515,0.758682048707052,4.760535832222283,1.0,0.2646650243062534,1.576047478803465,0.11050532761698623,0.9259434829335418,1.4975945823891141,1.0,0.48550234762307987,0.44023982089952984,0.030894154402202858,0.9792169218572162,0.4340296504948685,0.0,0.7160300445694883,0.11918990383637387,0.00832724942844734,0.9946215111628751,0.11874916280425757,0.0,0.8786955067070941,0.03130905199016979,0.002188444461487081,0.9985270857315722,0.03127225889876924,0.0,0.9567856562511585,0.008031173622343388,0.0005608652100868188,0.9996388889391574,0.008028935419907868,0.0,0.9866581143381197,0.0005123384973826421,3.583176394700028e-05,0.9999821787751739,0.0005123083738426916,0.0,0.9990043217787448,0.0124518451914174,1.5695876667682123,0.012608799649293533,130.94193694413275,1.0193288481399152,1.0193288481399152,0.0,0.8369934289040148,1.0000082908771346,0.801573017192171,0.012154588512107403,0.603238339512166,0.012239412924546469,61.93167646864845,1.0019516097245185,1.0019516097245185,0.0,0.693807239531125,2.0,0.8956201807414519,0.012131887885082298,0.43508671363821805,0.012126793629560945,46.824902655495926,1.0003719768980741,1.0003719768980741,0.0,0.559858541803136,3.0,0.6221773447067385,0.01213472863524188,0.20314189023328133,0.01213320005400335,15.802116101976452,1.0000835333727767,1.0000835333727767,0.0,0.43106193149310534,4.000004145352645,0.9534545423128589,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,22,120604.0,2.4780661899754217,2.4771400150053893,3.548791441303364,3.575093803272148,0.12013540327710877,0.31944303483894526,10337.5,0.08571582560819888,5.690248065187221,3.1049146588242396,0.5220102017010235,0.7826514609108342,2.8304107007834247,1.0,0.41539858692969744,0.8768415275213799,0.14727886014922542,0.9383384788354425,0.8531722887639137,0.0,0.6905319208268939,0.24469920999655276,0.0412395090459618,0.9840068493208552,0.24315740293714094,0.0,0.8422327741498681,0.0663960145919033,0.011211345919793829,0.9959667562320974,0.06630277115008815,0.0,0.9323247857537618,0.01748456758725793,0.0029455323092741105,0.9990443222202513,0.01748182740606339,0.0,0.9754681165877153,0.004504992908456349,0.0007598994100027534,0.9997288678566857,0.004503988235833138,0.0,0.9921050464110166,0.0002892842098899437,4.868072455421334e-05,0.9999842309539171,0.00028928334012268044,0.0,0.9994049047477652,0.020490928444610743,0.7860294366102505,0.037604796626982344,36.073311883274,1.814179189411298,1.814179189411298,0.0,0.8066229402718567,1.0000082907052903,2.891537720592531,0.00672999502705725,0.37655542743802084,0.01556059566629641,53.15396714735124,2.2748731659122554,2.2748731659122554,1.0,0.6425692885508741,2.000004145352645,1.0401718374492126,0.0028709063868173953,0.12734072300943758,0.007166483233226264,45.744816762052736,2.461065490274132,2.461065490274132,1.0,0.494581305295976,3.0,0.6342216682061966,0.0018669319103128213,0.05529214503508616,0.0034171556345317863,28.167970851169237,1.8679390202482353,1.8679390202482353,0.0,0.3622150728435088,4.000004145352645,0.5368637723769849,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,23,120604.0,2.641524387426461,2.640315807714572,3.767976076142628,3.8109141341274126,0.12277530545446148,0.4477344649545488,6111.0,0.05066806410285048,4.530609428432696,4.4742956548443535,0.6416381972525989,0.8066346912155862,4.2432230479543875,1.0,0.2857003374736913,1.2995855274640455,0.18829778880370807,0.947672466193106,1.2882036079067514,1.0,0.521221345171272,0.36792187023346534,0.052971679360852106,0.9867207881133941,0.36758281391926795,0.0,0.7471891386179998,0.10059828533328452,0.01439121804499777,0.9967646756032333,0.10059291871415416,0.0,0.8985251269632716,0.026678080134785773,0.00378338905794873,0.9993260343439718,0.02667569989242963,0.0,0.9635610258258465,0.006890632508259784,0.0009726898378239598,0.999803369924774,0.006890619178226209,0.0,0.9894093832053069,0.0004406720247821012,6.241619420122951e-05,0.9999905831949012,0.0004406717043179747,0.0,0.999147694966976,0.024257604861887473,1.0695803181319388,0.039409914061313056,52.19280204883965,1.6405839494883754,1.6405839494883754,0.0,0.8240151914583073,1.0000082924928062,1.9592508994800608,0.008374313404585975,0.586981327513354,0.015205050291941653,74.18181346565774,1.839416446012027,1.839416446012027,0.0,0.6690201573784629,2.000004145387013,0.7357129622485831,0.004132681518999039,0.1947011454283939,0.007169991246686625,49.77604827179554,1.752185029646665,1.752185029646665,0.0,0.5269232743594419,3.000008291530202,0.5842576248408498,0.00274486159378811,0.07643270517200909,0.004149737997103968,26.574461886305052,1.3633237399636888,1.3633237399636888,0.0,0.3931710275837338,4.000008291667706,0.5702061022144814,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,24,120604.0,2.9580285477016615,2.9567253536800244,4.2153980941979885,4.2675331165771695,0.27973146498017437,0.8291173324757757,776.5,0.0064392274585575796,1.5313583458393025,4.3423808613273795,0.4908412890941543,0.7785953387185047,3.9963527168348625,1.0,0.23586573350438672,1.2676604748061666,0.14207768648638594,0.9368292873596185,1.2385621738747634,1.0,0.4576185359852425,0.35869707478245094,0.04035818186119928,0.9820269537520236,0.35598226741238714,0.0,0.6830774752805773,0.09818656828833736,0.010988889717207958,0.9953054747071077,0.09798134599297233,0.0,0.8555299487179698,0.02589800229027645,0.002898816203472967,0.9987223223835981,0.025881184527875148,0.0,0.9492043922870587,0.006654393905979522,0.0007480933701254941,0.9996779653406465,0.006653840634231776,0.0,0.9845295975764836,0.0004291039310712304,4.799973869887911e-05,0.9999873795844347,0.0004290958433562016,0.0,0.9987579403543345,0.03579543177803305,6.04791193664759,0.060105617709703414,175.03406306742863,1.749010926984298,1.749010926984298,0.0,0.823786701602806,1.0,0.579022322336121,0.014396595724820629,1.5082568510806864,0.023572080265459226,116.61841134229621,1.5151838679129823,1.5151838679129823,0.0,0.673261002582467,2.000004145352645,0.4670415842629746,0.011207018870847723,0.41497516513484134,0.01252030177468759,37.441532121062366,1.1639834640409843,1.1639834640409843,0.0,0.5345196364313038,3.0000041454901214,0.774574777182023,0.011157819237827821,0.18939142898615932,0.011214214593733986,18.062680870857413,1.0185162869993403,1.0185162869993403,0.0,0.4053211511196969,4.0,0.8360801887357246,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,25,120604.0,2.4508744605373978,2.449836417424712,3.493390459678012,3.535864430058717,0.2848131951806322,0.726987629832448,9316.5,0.07724548498726201,2.7529333835175174,2.902629040336387,0.5018295319717581,0.7832375779081223,2.641079574367687,1.0,0.2426212620565729,0.8570639264810052,0.15011996750953743,0.9345602660719716,0.8327748543892202,0.0,0.48002849328880415,0.23980462106766162,0.04224623373768545,0.9811731497406877,0.23765558188959113,0.0,0.7092562982048713,0.06509048243531398,0.011468351972029323,0.9950591539725906,0.06496915480582072,0.0,0.8685414508455707,0.017238625733497895,0.0030273915037229886,0.9986607107772998,0.017228507952713423,0.0,0.9536324313390585,0.0044268681912690965,0.0007779899375993536,0.9996361787959103,0.00442637046785084,0.0,0.9862173465669544,0.0002838088087288094,5.00927996841178e-05,0.99998026692609,0.00028380831459189385,0.0,0.9989147381725071,0.08862340738890225,4.515605916864525,0.18281462766835083,51.56109816800125,2.0824807519260964,2.0824807519260964,1.0,0.7992512211793062,1.0000082908427665,1.955088853377954,0.027671971171154247,1.208847273873816,0.0747123771494321,43.98108236219479,2.692121369762802,2.692121369762802,1.0,0.6366855183552182,2.0,1.2497528492798486,0.011030727591562931,0.2995666118210689,0.03273883307189812,26.72913513393477,2.858829500334411,2.858829500334411,1.0,0.4973548480895472,3.000004145352645,1.0868107149755342,0.006735299310137499,0.1484071040600266,0.014338591207608928,26.566829642163317,2.160222286486734,2.160222286486734,1.0,0.3701193454958715,4.0,0.5691042882556783,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,26,120604.0,3.272880283359659,3.2717539523208665,4.715852341323448,4.721768154226245,0.2825817174386379,0.746996031175919,1486.5,0.01232689301870957,1.9570964514632432,4.162114888675349,0.3889389969858568,0.8170583950860959,3.8270466495081688,1.0,0.2587844381348131,1.200510223969147,0.11220839733118083,0.9495268067060465,1.179620186579757,1.0,0.46187291924594953,0.34074635372288997,0.0318309602408999,0.9856820992779148,0.3383836965788962,0.0,0.6927285481321249,0.09304546898336105,0.008712614775759162,0.9959605503346265,0.09287305017677992,0.0,0.8605175596447212,0.024663547614417622,0.002304011785550469,0.9988703546879527,0.02465031140546426,0.0,0.9496866805760873,0.006300547723228439,0.0005928004423357038,0.9997227723912905,0.006299525322601919,0.0,0.9852895711241098,0.00040634052012567434,3.8097972726113895e-05,0.9999827122841183,0.00040633649713726254,0.0,0.9988484800315768,0.018535451839286246,3.6630449289721163,0.025594327481636606,186.57621764997958,1.5853714414193107,1.5853714414193107,0.0,0.8264827708208541,1.0,0.5522287040798046,0.011366331227669942,1.2292420819993402,0.016198118001073604,119.5177505378515,1.0956956499927415,1.0956956499927415,0.0,0.6781783140321498,2.0,0.4563972271760094,0.010788491341281818,0.36255966512804894,0.010705140334863392,34.658181702169315,1.0160108912624364,1.0160108912624364,0.0,0.5423178713691537,3.0000082907396584,0.8370403025469881,0.010886638949426916,0.1678622325831427,0.010805970205983848,17.373646406500377,1.0021940359838064,1.0021940359838064,0.0,0.41418153326836576,4.0,0.8955740168651323,2.5,3.5,1.0,0.0,1.0
llama31-8b,131072,1,27,120604.0,3.188916284057983,3.187923308794169,4.598655607548415,4.600633708820514,0.2844741806324448,0.681002683607423,5107.0,0.04235010995826276,2.7147936477498638,3.9280786874565417,0.4132035917148582,0.806356497842599,3.5575393095646826,1.0,0.23576990719772584,1.10948080165582,0.11802917761340703,0.9527103165420576,1.08599312753995,1.0,0.44647541748299435,0.3126288188807522,0.03342334891363434,0.9874210795349876,0.3109082736377494,0.0,0.6725096810491551,0.08502794289788218,0.009127858318967206,0.9963205362377098,0.08487360664984187,0.0,0.848538466673395,0.022548403879813703,0.002419848424489622,0.9988775151205278,0.022534963175563378,0.0,0.9454301943466933,0.005819051017651863,0.0006221607741761227,0.9997188364638928,0.005818365002738883,0.0,0.9829183372779202,0.00037087848433318423,3.995514942429968e-05,0.9999853313908404,0.0003708725173826553,0.0,0.9986885779636403,0.04691178831446059,4.31087371511156,0.08992690854955307,92.20993847821536,1.9257954349692703,1.9257954349692703,0.0,0.8211440145804472,1.0,1.108614232218267,0.016319821433598416,1.2853433433080204,0.02894017703117267,93.65832986919156,2.171964025688474,2.171964025688474,1.0,0.6727371357796901,2.0,0.5790681452956736,0.008651874567907676,0.3306302477738833,0.014455893547767697,41.09176234955574,1.4801353749997497,1.4801353749997497,0.0,0.5388646189718524,3.000008290980243,0.7041240848694796,0.00826277640301044,0.14951097054399842,0.008589997137853512,21.746982271611465,1.0881029996732092,1.0881029996732092,0.0,0.4116915526003797,4.0,0.6962148124010554,2.5,3.5,1.0,0.0,1.0
