model,ctx,layer,head,L,tau,tau_nosink,ladder_bits,ladder_bits_a_only,w_cv,top1,n95,eff_frac,entropy,c1_abs,c1_rel,alpha1,resid1_abs,evict_beats_b1,spearman_top_b1,c2_abs,c2_rel,alpha2,resid2_abs,evict_beats_b2,spearman_top_b2,c3_abs,c3_rel,alpha3,resid3_abs,evict_beats_b3,spearman_top_b3,c4_abs,c4_rel,alpha4,resid4_abs,evict_beats_b4,spearman_top_b4,c5_abs,c5_rel,alpha5,resid5_abs,evict_beats_b5,spearman_top_b5,c6_abs,c6_rel,alpha6,resid6_abs,evict_beats_b6,spearman_top_b6,c8_abs,c8_rel,alpha8,resid8_abs,evict_beats_b8,spearman_top_b8,err_wf1,err_uniform1,err_evict1,gain_u1,gain_e1,gain_best1,in_band1,evict_frac1,mean_bits1,lin_ratio1,err_wf2,err_uniform2,err_evict2,gain_u2,gain_e2,gain_best2,in_band2,evict_frac2,mean_bits2,lin_ratio2,err_wf3,err_uniform3,err_evict3,gain_u3,gain_e3,gain_best3,in_band3,evict_frac3,mean_bits3,lin_ratio3,err_wf4,err_uniform4,err_evict4,gain_u4,gain_e4,gain_best4,in_band4,evict_frac4,mean_bits4,lin_ratio4,prompt,step,synthetic,quantized,norm_correct,corpus_offset,corpus_spliced,needle_tok
mistral-7b,32768,0,12,30165.5,1.0710012413006347,1.0677578230228297,1.6120997436759423,1.5451281796103498,0.562966733790684,0.3486277197326044,15644.5,0.5188716662013332,6.257011452080495,0.3280974122446364,0.32190463366756233,0.8304379613403706,0.29867938829569224,0.0,0.494041935270951,0.11147774582418349,0.1053427008341297,0.9396511218834528,0.10586685565459845,0.0,0.7595637059690654,0.03605734021799025,0.03276385592213499,0.980103253309818,0.03551549861289806,0.0,0.9117145937383114,0.01056771657825757,0.009237888521347607,0.9937807137882011,0.010505164776911963,0.0,0.9697861433191787,0.0028036879998470893,0.0024443433896763817,0.998454633691332,0.0028023108001057747,0.0,0.9912323161206572,0.0007130693226603716,0.0006260845095285219,0.999719710473204,0.0007129053721758999,0.0,0.9972555059294623,4.428023836218221e-05,3.926046355255032e-05,0.9999823740871661,4.427691737195567e-05,0.0,0.999729818925876,0.3981899910443999,1.1733728806409807,0.604543289087049,2.8882421435617793,1.2988738343021624,1.2988738343021624,0.0,0.5261071109629257,1.0,10.498294203227747,0.3416824231952416,0.41736976369078177,0.719169917954453,1.0840049224317023,1.970452889372976,1.0840049224317023,0.0,0.22745507592334724,2.000033128488853,22.17386238041015,0.27811256547456675,0.17426782365475663,0.6439717391740016,0.5129354471413345,1.9546317041196053,0.5129354471413345,0.0,0.058732842649691655,3.0000000000000004,30.61788195686321,0.12398228504350556,0.036706770582413596,0.4546613678809867,0.28778948534041415,3.467886973519443,0.28778948534041415,0.0,0.012535451494889417,4.0,45.490562871900906,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,13,30165.5,1.4215112041684073,1.419093331412163,2.077117898003095,2.05080716482186,0.41646062618526314,0.15744053488868515,14268.5,0.4729530672834181,7.726249279676402,0.6917588444750589,0.40875600048217625,0.7992711542029902,0.6449295419251729,0.0,0.43050097907636786,0.21960213468090697,0.13414111171432463,0.9334414684690698,0.21489186536339838,0.0,0.6831559261622405,0.06810308741194719,0.03982339548868643,0.9848509954357664,0.06790640800547396,0.0,0.8530309564146001,0.019172771909624037,0.011146282476614706,0.995831830421448,0.01916046753800383,0.0,0.9476037930958613,0.00515245462141218,0.002962039633772855,0.9990699561645875,0.005151585549013071,0.0,0.9842535917801587,0.0013178473942125405,0.0007581896474161119,0.999778138995188,0.0013178030261743788,0.0,0.9951442212492573,8.313234165830881e-05,4.8071049788554824e-05,0.9999815351251385,8.313218623029502e-05,0.0,0.9995670062264854,0.2380815175154108,0.5864570097831434,0.33942686400012123,2.2720677471802917,1.4762531820423725,1.451983152138166,0.0,0.707960347457065,1.0000331416660906,12.438305659092912,0.056151318312261916,0.22069296978797853,0.304182709637172,3.9523050026344526,4.982225621540918,3.615668866447069,1.0,0.45237384788807106,2.000033128488853,9.213617642739191,0.013826799879177395,0.0953087303128606,0.21270306569670944,6.663080513836464,11.07593448825176,6.663080513836464,1.0,0.24688349578940388,3.000033132879422,3.44149518991126,0.016646929733477818,0.022273942236116007,0.13789371536145212,1.3601638777291907,6.481825752064644,1.3601638777291907,0.0,0.10761885816590411,4.0,10.725838524999636,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,14,30165.5,0.8020797031201963,0.8009605142054759,1.1759701221432186,1.1571564100891991,0.6647291804266953,0.003946246303102353,24151.5,0.800772764152633,9.91583501275446,0.35040847240491513,0.5847170454364283,0.8040902125876961,0.3293073696818082,0.0,0.44182328221601275,0.09984141431155644,0.16903228141927312,0.958434199614351,0.09810454948644841,0.0,0.6218173417526566,0.028579519947865138,0.04833833520799027,0.9921704118197001,0.028558315662222177,0.0,0.7792024377901474,0.00795163976451254,0.013341609752588076,1.0008078325826513,0.007948401121528663,0.0,0.910246419220699,0.0020889958394623986,0.0035026272824640265,1.0007047260297948,0.002088894737514911,0.0,0.9640480957514684,0.000536967120702911,0.0009041492787875951,1.0001601652623267,0.0005369429511150846,0.0,0.989936415040373,3.377983352670423e-05,5.707994256810062e-05,0.9999953994582382,3.3779678406283125e-05,0.0,0.9991276319552923,0.30888470956680303,0.17983560324357722,1.167840030247184,0.7041185399346945,4.340015809460351,0.7041185399346945,0.0,0.4645106605329694,1.0000331290376017,4.997124265500892,0.0948398837803763,0.04703530971419119,1.0829901426446056,0.5382502514443406,10.97997855699645,0.5382502514443406,0.0,0.16036301394772912,2.000033128488853,5.955352309184015,0.09516961436804716,0.0203013038788106,0.7967666596169365,0.20480433720757563,6.563776306646103,0.20480433720757563,0.0,0.02706111601420977,3.0000331306840646,17.750748175201444,0.04402943689510663,0.00996177986174555,0.5278379557124591,0.20905938229605325,10.459595093164076,0.20905938229605325,0.0,0.0017074464558053178,4.0,13.41414591425826,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,15,30165.5,1.141453449095334,1.1398808985049325,1.5924070320257302,1.646769230415441,0.15819196994994314,0.01367628849564842,20219.5,0.67027455548006,9.253725309145576,0.15899091919982006,0.22629415727076369,0.7856893656644419,0.1137607797901053,0.0,0.4018263624562715,0.049965774607394216,0.07259839970077768,0.9146521920265203,0.04181123073983547,0.0,0.5724131482255614,0.015187613718529499,0.022901959859215795,0.9685455479906002,0.01398599039591842,0.0,0.770898110052584,0.004508436815625448,0.006900283920860551,0.9900800811604471,0.004370543076340789,0.0,0.8920974235990405,0.0011844989489833008,0.001805573936050435,0.9976245421218057,0.001174616616800325,0.0,0.96260522320741,0.0002861240073455763,0.0004408888490485426,0.9995635642261489,0.0002857474105882616,0.0,0.9894539174055574,1.814033090617878e-05,2.7950588094354758e-05,0.9999618930173172,1.813780290955663e-05,0.0,0.9991478735341355,0.22174795296950392,0.5861584151306102,0.42776448784129983,2.0620914439428772,2.345925534450211,1.3040777199991687,0.0,0.4289337577083747,1.0,4.709892779927487,0.7337531952014886,0.2539655147408274,0.7662065778200805,0.5116392247742277,1.6525198556323026,0.5116392247742277,0.0,0.04428026017313588,2.0,19.523039689834356,0.3385437943447068,0.07299059995095153,0.7440105429001969,0.2559726759573399,3.3301698486842417,0.2559726759573399,0.0,0.0001823486506199854,3.0000331334283157,29.038072025997884,0.10515312736364515,0.018573010684049086,0.49251069328485947,0.22085145055791708,4.200669221935886,0.22085145055791708,0.0,0.0,4.0,36.166521516806654,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,16,30165.5,0.8551588495488605,0.8509981425457777,1.275215192420851,1.2337334314164519,0.325094614878509,0.08181683828656251,22704.5,0.7524780278472029,8.73567151657872,0.2337826424714444,0.17374718922001853,0.8426070348695212,0.20750499445067633,0.0,0.5883663725770609,0.07078306477689564,0.04904566159361109,0.952866270071012,0.06943803469227877,0.0,0.8108048227761764,0.020994577897231356,0.014564664278715455,0.9851257795990682,0.020859785756410357,0.0,0.9267087632835359,0.005823877425640462,0.003992370546650419,0.9952172876727836,0.005810868119466088,0.0,0.9744854898682095,0.0015395384654997028,0.0010512004971177456,0.9986868277304993,0.0015380870886182296,0.0,0.9910092187190599,0.0003951920189736804,0.0002654607545921169,0.9996673574482273,0.00039509848716889824,0.0,0.9973234912323159,2.5084737857016327e-05,1.6926120138982574e-05,0.9999870874856569,2.5084453339253058e-05,0.0,0.9997540208136233,0.07859885950622611,0.16107659094755833,0.5375338070654667,1.966907276224505,6.568608278237718,1.966907276224505,0.0,0.41758929388875193,1.0,4.764417142333388,0.0345808021228389,0.0376371349980285,0.32506493689700355,1.532675503887993,8.621035530549829,1.532675503887993,0.0,0.1189512785645584,2.0,6.00685571471135,0.016721329055197475,0.01535913234368158,0.21181813957919488,0.9843753209859605,11.293190874363543,0.9843753209859605,0.0,0.014026845330726663,3.0000000000000004,8.353892412458627,0.006893327662137494,0.006299019897634095,0.14301328626185045,1.0006800804015845,19.667893582580007,1.0006800804015845,0.0,0.0008451062402280076,4.000033132879421,6.876389182285693,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,17,30165.5,0.9725981434809365,0.971321509561244,1.3882414832503915,1.4031625183777598,0.30380023686772406,0.0013976957394610827,22376.5,0.7415450500350353,9.390657843611828,0.046075540745833476,0.30019260735913017,0.8347064781494585,0.04137927537794824,0.0,0.3343204769972057,0.012861387506069348,0.0801604775732088,0.9623779079605499,0.012502323125594687,0.0,0.5131605465226287,0.0037469665553253005,0.022575484072931425,0.9905660098623029,0.003722254095681498,0.0,0.7264839057446479,0.0010061413615657603,0.006239867554841748,0.9967445885438353,0.0010040142738417638,0.0,0.8789029944335657,0.000269719085878529,0.001613506562736834,0.9991302639827087,0.00026954326638158456,0.0,0.9611852324481307,6.894076543788399e-05,0.0004158259416158753,0.9997411818444655,6.893496181420509e-05,0.0,0.9878475721106245,4.364924312431467e-06,2.6454119784979513e-05,0.9999713393038164,4.364486385438138e-06,0.0,0.9989036544850496,0.042634430561698425,0.08852694934495607,1.5036920925665451,0.9974074799000723,24.0185776880936,0.9974074799000723,0.0,0.07845865682456377,1.0000331334283157,1.119515314992982,0.045296449744957605,0.019537603068567715,0.9558553951313986,0.32881526925747256,25.494515933842454,0.32881526925747256,0.0,6.63415928616446e-05,2.0000331290376017,7.138653631519045,0.014084679069258258,0.005790871118570786,0.5989332365088659,0.3417582749405711,52.02362198500572,0.3417582749405711,0.0,0.0,3.0000331334283157,6.039020320870996,0.00413893710852393,0.0022341501075680056,0.3661804337018948,0.49033130013172044,105.82744058176351,0.49033130013172044,0.0,0.0,4.000033141666091,3.3124127626503763,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,18,30165.5,0.8473548751304861,0.8460159189217735,1.0922507280382645,1.2224746762238392,0.40864345359320453,0.008687076902748798,23476.5,0.7782512367396176,9.599818374533402,0.10097453496816795,0.2215674514451283,0.7575868610738274,0.06850455749704769,0.0,0.3534830916811511,0.02884145837465485,0.06726562135601202,0.9255476642236362,0.025571851185866586,0.0,0.5447336692261995,0.007888808921911943,0.018654987880201555,0.9821401587444307,0.007678913526198207,0.0,0.7351631427251324,0.002152257515100474,0.004973321664855014,0.9954110959903275,0.0021394787964256,0.0,0.9015143781214933,0.0005577021042687392,0.0013228822422001894,0.9985802598285083,0.0005566225603856442,0.0,0.9668412136146618,0.00014276388541818505,0.00034559347398728973,0.999726703507141,0.00014271123686391556,0.0,0.9902505995467645,9.143484127110298e-06,2.194460851006027e-05,0.9999894298457499,9.142951030205012e-06,0.0,0.99919957756705,0.5336792140281081,0.657728347468381,2.234802492476529,1.1892577234856596,4.160217269581289,1.1892577234856596,0.0,0.18868468540813715,1.0,2.304014130685471,0.4127392616764404,0.2141364280541259,1.3242504867529001,0.5373226881911324,3.271557915666093,0.5373226881911324,0.0,0.0,2.000016564518801,6.205596781788559,0.12781735369287656,0.06105416398753119,0.815579394541838,0.49251337769216763,8.072106351465784,0.49251337769216763,0.0,0.0,3.0,6.068828404729668,0.03187722334663985,0.015858792559163948,0.4983031367079008,0.5122027270887947,19.19600076870519,0.5122027270887947,0.0,0.0,4.0,6.052040145443703,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,19,30165.5,1.4693703463820853,1.466609325446756,1.236374087508235,2.119853311954733,0.31146209265474145,0.006077648114678736,1987.0,0.06586340003554098,7.354799827635041,0.03180633134545606,0.20697648223267917,0.7906363501181484,0.025549797224608158,0.0,0.33370244879100563,0.009811624754706441,0.060584786847243756,0.9326563819072489,0.008975103010675972,0.0,0.5807183560317704,0.002776217500965813,0.016925920141722315,0.9832976688759052,0.002719068048290417,0.0,0.7802184770412091,0.0007579446974929748,0.004620200181017932,0.9952158129538426,0.0007538408692133111,0.0,0.9182238014565134,0.0002011900588680924,0.0012173692988232886,0.9987239471611371,0.0002008733114681248,0.0,0.9739187256606013,5.1456391105849424e-05,0.0003152644231935927,0.9996903793998222,5.1446332306598805e-05,0.0,0.9913836879276582,3.2804369930185574e-06,2.0080335890521778e-05,0.9999700371217717,3.2804347283326203e-06,0.0,0.9993595300433432,0.06926439343987076,0.08928061158055195,1.7733818136855208,1.1543420013787205,14.840504502534888,1.1543420013787205,0.0,0.048450986162763006,1.0000165645188008,0.9029180164172534,0.018527353051303153,0.0259686106857792,0.9657495062878648,1.7889596185448968,21.290607981175395,1.7889596185448968,0.5,0.0,2.0000331334283157,1.2910332563364935,0.005341231546353564,0.0055768986316061964,0.5835472149051197,1.240617716672689,44.83132534898448,1.240617716672689,0.0,0.0,3.0000000000000004,1.533408667698154,0.0013447364023109222,0.0015296992631640455,0.3700031136057774,1.2240704819215393,101.71441121646353,1.2240704819215393,0.0,0.0,4.0,1.4469786986356943,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,20,30165.5,1.5257314243994577,1.5228056224081774,1.6451101813525697,2.2011651597095523,0.41392327668456963,0.4048332382911621,5792.5,0.19207169375557248,5.568328641464027,0.7074833878080247,0.30466386187596256,0.7852210407384372,0.5217655826820984,0.0,0.5275908120833424,0.20917713933960155,0.10068064110729125,0.9393797330685536,0.20175702610167645,0.0,0.7655028492222392,0.06767039408883779,0.03039525868931532,0.979271274718801,0.06505111076411668,0.0,0.908051308002024,0.019196250045070286,0.008429938672143113,0.9945983113297983,0.01911313163839261,0.0,0.9703656685221445,0.005126953116256754,0.0022541587151796204,0.9989251341528709,0.005123969732175145,0.0,0.9910325405381617,0.0013208394942209537,0.0005747475260696684,0.9996466986809389,0.001320717513747776,0.0,0.9975465886339132,8.424277101738706e-05,3.680205352124919e-05,0.9999758578171465,8.424189446070739e-05,0.0,0.9997593012254954,0.07161848273590599,0.7114928228926962,0.1536841700529039,9.602275573762125,2.115321973221282,2.115321973221282,1.0,0.6955955335061188,1.0,8.416154518819408,0.015616763679886288,0.15595810877881466,0.10888804150064052,9.208576264939643,6.585450694849025,6.585450694849025,1.0,0.3928972062777596,2.0,5.301249509364542,0.015144361184510579,0.07068634893936585,0.0776270243100306,4.99342569127106,5.043493997797106,4.576771810200668,1.0,0.1693752565516129,3.000033128488853,5.661477626397987,0.01109152399839099,0.03232189615591075,0.053052856510863056,3.0005736737950492,5.264345574020247,3.0005736737950492,1.0,0.04699710029165019,4.0,5.0353521901557805,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,21,30165.5,1.8355295640460993,1.8329489111580963,1.9684595266049536,2.6481093994543885,0.4144075083392867,0.3085132564451937,5154.0,0.17088048337824735,6.130778784614053,0.936628249409651,0.2772496359373156,0.738125798628882,0.7023380868279128,0.0,0.44549404853578567,0.29175321670389337,0.08709270132509707,0.926034118610366,0.26759257458787683,0.0,0.6826617676178741,0.08937633023453678,0.026599866041120718,0.9742834198154,0.08542091165952617,0.0,0.8578183098281664,0.02439887717501541,0.007299991289815028,0.9949925973903697,0.024263086038892816,0.0,0.9468249323447226,0.006516520586630844,0.0019408655910320306,0.9986023932708585,0.006512189492215631,0.0,0.9845200325625396,0.0016531955906244754,0.0004969345781969809,0.9996254893731094,0.0016525567916685225,0.0,0.9950353127543946,0.000107727215276348,3.1906788558567174e-05,0.9999739057944357,0.00010772165172570717,0.0,0.9995645860377107,0.06515097682473767,0.6117289214354718,0.11803917881115535,10.085122728613944,1.808784161629939,1.808784161629939,0.0,0.7365910220308101,1.0000331290376017,8.493214744656605,0.02424505542599262,0.11455313619905756,0.07295177182023814,5.095539508176881,3.1231559026698257,3.1231559026698257,1.0,0.5153884379658771,2.0,9.826132343308974,0.005122924196563308,0.05586083544820133,0.05090099827428041,10.925579199606176,9.64644760813532,8.941116959349518,1.0,0.30026051365647,3.0,2.6360923631636854,0.005056262143779676,0.012435155987868448,0.033455406791039394,2.7992125189376367,6.920508555071237,2.7992125189376367,1.0,0.13298877951806204,4.0,5.336969099661334,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,22,30165.5,0.839197990145885,0.8371139863386503,1.1783323591403174,1.2107067787074537,0.3125229361607874,0.033178295972263905,23324.5,0.7731100692657678,9.150116540128913,0.17481706313343587,0.33408267455627305,0.8776900515623071,0.164251597366374,0.0,0.43403071439572277,0.0588995797260349,0.11531607104939996,0.9409835636967038,0.05658892770884126,0.0,0.6903751292600822,0.018826402392888048,0.03651766738251155,0.9876326224668631,0.01876664472210232,0.0,0.8707643396184901,0.005238579507566716,0.010274269455276944,0.9959368062273368,0.005229427543164628,0.0,0.9549682075201864,0.0014063830610842628,0.002758353555727722,0.9989270744155972,0.0014056050350432225,0.0,0.9870788321489075,0.0003604000996913242,0.0007066262708440771,0.9996508130930972,0.0003603344684013013,0.0,0.9962161448592988,2.306441614752399e-05,4.509292280880068e-05,0.9999603912024766,2.306245551392894e-05,0.0,0.9996488526105034,0.1252653239799965,0.15435328320511557,0.618456572863203,1.2115067884297752,5.340503809125577,1.2115067884297752,0.0,0.23905947818080117,1.0000165639700525,3.773174597612809,0.07426666832719797,0.08085531888619163,0.43330783634339765,0.7522798978958575,5.857072781068779,0.7522798978958575,0.0,0.00910250039546875,2.0000331306840646,5.312426990702312,0.030829347161963564,0.013574964129934771,0.2906527179362023,0.4383715314017984,8.108962854591546,0.4383715314017984,0.0,0.0002486572508454346,3.000033128488853,11.488715983209088,0.009620677628363761,0.005418617363873942,0.19030591412876952,0.6884653882528429,18.335078218456374,0.6884653882528429,0.0,0.0,4.000033129037602,8.281871428897414,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,23,30165.5,0.890428931742854,0.888792230669321,1.2174047574193785,1.2846174040894727,0.305358072787773,0.015375750855938734,23078.5,0.7649467911649444,9.422256859889439,0.4393098027434047,0.5725593650674108,0.8239646223579272,0.38366143175003053,0.0,0.3557728102792017,0.1436178758835292,0.1969995286447838,0.9186902926173743,0.13725753988897765,0.0,0.611320543002354,0.04385201612597797,0.058740784019084835,0.971847384668133,0.04236612964666991,0.0,0.8367446260808341,0.012117099730538403,0.016261719552056804,0.9949213589971547,0.01207487008622705,0.0,0.9391608545466545,0.0032792035811292693,0.004337455410298263,0.9987060982714141,0.0032774577655312973,0.0,0.9807370574904841,0.0008436943560497061,0.001103981783293489,0.999611036372087,0.0008435809920508276,0.0,0.994279113770874,5.367415242312897e-05,7.110306603634142e-05,0.9999608911199642,5.3672077727202364e-05,0.0,0.9994937405117597,0.09190335232634375,0.2236281629859267,0.6006049828037188,2.4031290083329395,6.52727403077936,2.4031290083329395,1.0,0.5239040374907293,1.0000331290376017,1.079360805726547,0.07933356715632799,0.11989959088574181,0.36367031850058484,1.2688257836166144,4.430753378180383,1.2688257836166144,0.0,0.21048010337629633,2.000033131232959,2.264832566087793,0.048322334338034775,0.04582267131830848,0.22881163663453385,0.9453517412431504,4.544031129115357,0.9453517412431504,0.0,0.06336768165402074,3.000033128488853,3.2998308746485563,0.017729769784363122,0.00812888324843061,0.13856946488284677,0.4455201790549215,8.052562274963101,0.4455201790549215,0.0,0.013352771611278617,4.000033130684065,5.938799211438867,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,24,30165.5,1.4448742982078784,1.4437636194188985,2.320405841276594,2.0845129847324273,0.33774288405057945,0.002507384186644827,16996.5,0.5636535479498055,9.304044241164434,1.0603429898623853,0.5065710016208254,0.77360077875534,0.9264180825968733,1.0,0.26922465952344277,0.34033245596500533,0.16416444143883285,0.9116928430599462,0.32191018450220665,0.0,0.48733911245077105,0.09722985092310978,0.04644699426547973,0.9756860775200711,0.09582970406435093,0.0,0.7209456337594331,0.02658905126305865,0.012804702175443734,0.9935313130971666,0.026497043026983746,0.0,0.8808035026732084,0.007033578989086584,0.0033804757577582415,0.9983902171932051,0.007025993359311393,0.0,0.9568420936833071,0.0017978091369443682,0.0008684972533649572,0.9995644809265622,0.0017971372850284417,0.0,0.9867054630261158,0.00011594981903001773,5.537490661557489e-05,0.9999764914926046,0.00011593988061616773,0.0,0.9988790125629796,0.2001864073102317,0.16437518614544128,0.3491004416998068,0.8325625041990516,1.7383086687440188,0.8325625041990516,0.0,0.7405861558607332,1.0000331290376017,10.825940220812399,0.09598811779107863,0.06514842545768387,0.21104140826788004,0.6725503440467183,2.175391438358469,0.6725503440467183,0.0,0.536815427942838,2.0000165639700525,18.34549578590314,0.04483082150341966,0.024870106765003126,0.1382028412523814,0.5453396661564944,3.0392810005844693,0.5453396661564944,0.0,0.3691257298707301,3.0000331416660906,20.83676145480148,0.017613059598246657,0.010683351712149035,0.08924937873972444,0.6298824578447184,4.897907826321917,0.6298824578447184,0.0,0.22774261952884262,4.000033129037602,15.245366952269743,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,25,30165.5,1.3852747662354004,1.383990963201812,1.7740303463273202,1.99852903551643,0.3559917375064563,0.002888067444593776,17450.0,0.5786968538002293,9.164480043454958,1.0422136477631252,0.4188995299298526,0.6680011922761914,0.8230225322642526,1.0,0.31397593012254954,0.33068489513226684,0.12518035430691177,0.8692717333355215,0.3037115922591399,0.0,0.46277727662757684,0.0926270037465926,0.034846997630900774,0.9536429115915539,0.09012424060947308,0.0,0.6769228399815184,0.02491916978688629,0.009236452772742942,0.9881390170235314,0.024717641551782972,0.0,0.823287496424721,0.006611598612898149,0.002401139950737767,0.9973056845737256,0.006602865506004878,0.0,0.9398979120371387,0.0016915177203029453,0.0006149031234197516,0.9993457718760864,0.001690906388977916,0.0,0.9822551759037202,0.00010880200451335157,3.930599866923146e-05,0.9999516329740823,0.00010879746177326938,0.0,0.9984145563353939,0.181188413734151,0.17763377166444932,0.5271006063985841,1.0468971339329194,2.897718025499741,1.0468971339329194,0.0,0.7236416419557665,1.0,7.539554443609713,0.04132564675761378,0.0830129141669305,0.2644159343632224,1.842090417843242,5.992244869265278,1.842090417843242,0.0,0.4965119940856727,2.0,5.284361644308451,0.00696976129947525,0.03386386134854932,0.15660938031584154,4.61399051069926,16.59060008368037,4.61399051069926,1.0,0.30375969763278293,3.0000331416660906,1.9632129420897235,0.006151301194094072,0.009153173098502998,0.09133387459533338,1.4832343225839089,12.174415089525695,1.4832343225839089,0.0,0.1533183053769144,4.000033133428316,5.542652383947084,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,26,30165.5,1.4716681666254203,1.4674163233959208,2.054156750481913,2.1231683658246467,0.33226425902559664,0.06332385881988309,8191.5,0.27154361304896335,5.928500254503448,1.6339599945325873,0.7315320948997275,0.8034801065024252,1.5680501387313581,1.0,0.677688719720138,0.4590592865863379,0.20895589766361586,0.9144175428389962,0.4414375556144182,0.0,0.8244069437416117,0.12680219884755484,0.05719146028627228,0.9754765523217862,0.12491281430376648,0.0,0.9244489670194274,0.034153713610254675,0.015366140621181908,0.9932896178390604,0.03402018974529896,0.0,0.9721636487646035,0.008974310930658772,0.004038752451345571,0.9984536619349076,0.00896685225361124,0.0,0.990595366438582,0.002303649273594398,0.0010328696608262059,0.9997149475773401,0.0023033355196212025,0.0,0.9971853204549953,0.00014767632339420067,6.651584694086677e-05,0.9999811593131241,0.00014767179513068004,0.0,0.9997203581879385,0.04700099149532938,0.712320783870203,0.09155921979040442,18.784670733858817,1.809695684810714,1.809695684810714,0.0,0.7533085586616535,1.0,5.421310297036712,0.020294557145366855,0.33888787144082316,0.05359657350678583,15.179548667517144,2.6494454904126936,2.6494454904126936,1.0,0.5332846884060239,2.0000165639700525,3.6426584049488566,0.011371182042700437,0.1685544648183649,0.03385951329312271,15.252122733875186,2.84957939561776,2.84957939561776,1.0,0.349180056319364,3.000016564518801,1.9194528608482124,0.008784081254596812,0.09365884602555422,0.022088223801453942,10.678135730255285,2.453833311433737,2.453833311433737,1.0,0.20321214263448872,4.000033129037602,1.4239647369004462,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
mistral-7b,32768,0,27,30165.5,1.1356848063627556,1.1343706271043725,1.7980497792734442,1.6384468381524897,0.29883698180221946,0.0032686362464358163,20353.5,0.674649870911732,9.436845659657381,0.6670687797299787,0.508717326557969,0.7560692791291046,0.6004370314035135,0.0,0.3249492860443114,0.2135545593338098,0.1664407947233459,0.9243934189590594,0.20605890987576037,0.0,0.5500305823854259,0.06166736327808056,0.047786590825718275,0.9784170048237422,0.06107003786051443,0.0,0.7569411014059095,0.016710628540074123,0.012919769780339391,0.9947194825860484,0.016676861818437142,0.0,0.9011539900112207,0.0044779741243696145,0.003482435732516782,0.9986578252238041,0.004474519760769945,0.0,0.9673162306659917,0.0011326774929071054,0.0008810881667992989,0.9995828062880812,0.0011326084811569962,0.0,0.9903931706673119,7.335740891224e-05,5.674572240514559e-05,0.9999838928074921,7.335350375867392e-05,0.0,0.9991628347011066,0.33726663969532555,0.11840246028381099,0.48907346031053245,0.37697163381352017,1.5972137783533205,0.37697163381352017,0.0,0.7052759793332791,1.0,20.13636974015325,0.12980271722059694,0.0452973756986159,0.36623319403438614,0.3608631826167029,2.917356261627145,0.3608631826167029,0.0,0.46361713557066964,2.000033128488853,22.47613649828579,0.03857060047713429,0.020080495217916904,0.2392859087363495,0.4901921249991211,5.810179248059792,0.4901921249991211,0.0,0.25202463414048903,3.0,16.77579209087688,0.004534977855755932,0.008215063895582674,0.15243186980630938,1.5301933939898769,34.043645273783035,1.5301933939898769,0.0,0.09869342514773029,4.0,4.348493170524964,2.5,3.5,0.0,0.0,1.0,326251.5,0.0,-1.0
