model,ctx,layer,head,L,tau,tau_nosink,ladder_bits,ladder_bits_a_only,w_cv,top1,n95,eff_frac,entropy,c1_abs,c1_rel,alpha1,resid1_abs,evict_beats_b1,spearman_top_b1,c2_abs,c2_rel,alpha2,resid2_abs,evict_beats_b2,spearman_top_b2,c3_abs,c3_rel,alpha3,resid3_abs,evict_beats_b3,spearman_top_b3,c4_abs,c4_rel,alpha4,resid4_abs,evict_beats_b4,spearman_top_b4,c5_abs,c5_rel,alpha5,resid5_abs,evict_beats_b5,spearman_top_b5,c6_abs,c6_rel,alpha6,resid6_abs,evict_beats_b6,spearman_top_b6,c8_abs,c8_rel,alpha8,resid8_abs,evict_beats_b8,spearman_top_b8,err_wf1,err_uniform1,err_evict1,gain_u1,gain_e1,gain_best1,in_band1,evict_frac1,mean_bits1,lin_ratio1,err_wf2,err_uniform2,err_evict2,gain_u2,gain_e2,gain_best2,in_band2,evict_frac2,mean_bits2,lin_ratio2,err_wf3,err_uniform3,err_evict3,gain_u3,gain_e3,gain_best3,in_band3,evict_frac3,mean_bits3,lin_ratio3,err_wf4,err_uniform4,err_evict4,gain_u4,gain_e4,gain_best4,in_band4,evict_frac4,mean_bits4,lin_ratio4,prompt,step,synthetic,quantized,norm_correct,corpus_offset,corpus_spliced,needle_tok
llama31-8b,131072,4,27,120604.0,2.609661105352267,2.608914354674722,3.560137126979029,3.7649451350925265,0.33001754590412924,0.024405528538283386,19856.5,0.16462165993748912,7.88493103055744,1.8908976996148001,0.27521381248789634,0.8064708196181594,1.6354914552765765,1.0,0.49737180845617923,0.5431147443536528,0.07933926647917061,0.944544223650413,0.519083247545916,0.0,0.6930111580867069,0.1552745088886443,0.022627311801455913,0.9825789210915953,0.15344330974969195,0.0,0.8414049260130059,0.04237471774359096,0.0061667595804107585,0.9951459176944757,0.04228879517944595,0.0,0.9344625387601444,0.011170926863920681,0.0016080730321562547,0.9987135746719911,0.011166375084543316,0.0,0.9786718331415606,0.002843827511306983,0.00041288923714066306,0.9996763405039579,0.0028430062469502098,0.0,0.9939872382601227,0.0001812243010087319,2.6304817478696007e-05,0.9999803579745263,0.00018121975387003762,0.0,0.9995303977941948,0.02089137898075294,0.3607289643651256,0.0496618547006219,16.038761831080894,2.314380170107759,2.314380170107759,1.0,0.7893635014467761,1.000008291530202,5.5119162104900665,0.0064377081265440395,0.13502381399386038,0.01830688711581964,20.35477711482959,2.9469321944404476,2.9469321944404476,1.0,0.6218254211512365,2.0,2.64240092581505,0.002243373818522376,0.04892060267223828,0.00851117277613567,23.13694028512554,3.8050605131600133,3.8050605131600133,1.0,0.4716517293018582,3.0000082907396584,1.2544630374752823,0.0009301099439351018,0.01469320921856478,0.0037690208141051727,15.472102196257493,4.496658298028841,4.496658298028841,1.0,0.33821657870577715,4.000008290774026,0.9870992532802793,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,4,28,120604.0,2.311777803784474,2.311354382096197,3.032173690676308,3.3351903731570403,0.4060942761519225,0.004151563083359741,40693.0,0.3374032468204919,9.877725009625044,1.3803780361770532,0.2699743577124153,0.7831015861933992,1.1435796230428412,1.0,0.4423435254739035,0.382224301877797,0.07481371374366089,0.9343195542410032,0.36018511496494765,0.0,0.6607167061350712,0.10563301795432967,0.02065876141642248,0.9821067695555923,0.10376753550521342,0.0,0.8325720847610945,0.028353642642706293,0.00553882040079676,0.9954327661803055,0.028256156767350805,0.0,0.9347065135983978,0.007483279183275791,0.0014520760142169983,0.9988636065105096,0.0074745964292252795,0.0,0.9784529434157684,0.0019200642794400561,0.0003746977149168852,0.999700569657396,0.0019196282138734962,0.0,0.9933240194351098,0.0001229940171278918,2.4077527966514278e-05,0.9999822276110529,0.00012299212497804242,0.0,0.9994885295681744,0.03353017814095222,0.12484875612188619,0.06308418418083883,3.967110531926652,1.9669477813783733,1.9669477813783733,0.0,0.7493440507287992,1.0000041453526451,5.006762346288326,0.012129962955046938,0.03594754016833951,0.037096412119498844,3.000260479124054,3.1018072931253036,2.853710113410995,1.0,0.559843803093402,2.000008290980243,7.688247389924404,0.0039090870128340015,0.008792957916554298,0.021435205227376186,2.1697591198810473,5.255589984971489,2.1697591198810473,1.0,0.4042818055200351,3.0000082912895927,8.630614186881449,0.0011146491053413642,0.002879801284731986,0.01078305034019225,2.7042177446470674,9.499691711989446,2.7042177446470674,1.0,0.2731716553753454,4.000008290980243,4.668742667891497,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,4,29,120604.0,2.099787322299,2.099444544613208,2.8594581340830008,3.0293527568022824,0.38135088088988245,0.003606103473891284,55227.5,0.4579280807494255,10.297671845584144,1.6485635780560615,0.3624811578749879,0.7696616894954182,1.431938238977335,1.0,0.37307691797587705,0.4868285722620276,0.10771220469434012,0.9228022300564849,0.4648002664398141,0.0,0.5563891139824226,0.1388847277766468,0.030723510292497588,0.9777096934489105,0.1370237648742782,0.0,0.7347533239901908,0.03758254493264243,0.008300896264973278,0.9942523188356012,0.037448803627521995,0.0,0.8878946045932495,0.009834674775217486,0.0021772955264162657,0.9985379785834954,0.009827238115921608,0.0,0.9607983915220769,0.00252604871779299,0.0005586821650638845,0.9996929120895659,0.0025256825467115853,0.0,0.9874872202087945,0.00016245438255702488,3.5824094434718456e-05,0.9999845820211599,0.00016245369368029762,0.0,0.9990945136995315,0.0329709992631088,0.12900337240384574,0.07420261076505366,3.846809350280001,2.0756575683647283,1.9924764654055298,0.0,0.7570854724655766,1.0,4.352142727003846,0.013292053332059059,0.04348525642347609,0.033192969366868566,3.559274652379237,2.8908034343346176,2.4878482044561574,1.0,0.5622251484658065,2.0000082907396584,4.258100673706817,0.005117831682052279,0.012585759750577479,0.019714142988872696,2.407945642653834,3.867870019724071,2.407945642653834,1.0,0.400876544327061,3.0,6.568161325532085,0.00184401363663041,0.003655662047321935,0.011389592171320646,2.0979137270556434,5.7570023065594835,2.0979137270556434,1.0,0.26753387659606254,4.000008291530202,5.667340059429861,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,4,30,120604.0,2.284918857880014,2.284269669016952,3.049187415130061,3.29644110509717,0.38695211432251214,0.013525169135489783,37607.5,0.3118276254810197,8.973720193164139,1.537431127460162,0.2975858524329109,0.7905883418602647,1.3149276886321544,1.0,0.48338559896967587,0.44815806078559933,0.08532403363499735,0.9373063675731974,0.4258292579824251,0.0,0.6983853013693251,0.12668186880625737,0.023961468581309923,0.9827695756616495,0.12492160406282932,0.0,0.8487777895733459,0.03419624691339598,0.0064910792964551385,0.9955480918656767,0.03408448090278263,0.0,0.9350643161480001,0.009000190543768806,0.0017069929450685443,0.9989001819540335,0.008993794836050263,0.0,0.9783800052075218,0.0023075527352445337,0.00043775019802871386,0.9997158538438418,0.0023070475425109216,0.0,0.9934881523396268,0.0001489344193136479,2.7876449585072142e-05,0.9999810092914867,0.0001489309656826141,0.0,0.9994635381999186,0.04728573679048611,0.3536542027520103,0.11939394615659146,7.47504894276533,2.528370789170321,2.528370789170321,1.0,0.7575310320809945,1.0000082909802428,4.914010080886852,0.014083286806206729,0.13555952416519307,0.050397352138876944,8.894868488013165,3.4356468584821753,3.4356468584821753,1.0,0.5697810352117931,2.000008290980243,3.9780803349713354,0.004526413391134178,0.037315661324086896,0.024629533667271573,7.977791867099816,4.89821052276126,4.89821052276126,1.0,0.41563842477989,3.000004145352645,3.450528265733861,0.0012731023756672494,0.010065069786077668,0.011686666611001414,7.997777776269805,8.26921052472188,7.256400109372498,1.0,0.28648589196136254,4.0,1.8321734981864475,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,4,31,120604.0,2.226577573769416,2.22583404615677,3.062310145986225,3.212272423831716,0.35827662696631385,0.0203883371316941,31349.5,0.25996334198733384,7.671591192836603,1.8046994765800872,0.3590221845591586,0.7965925598698058,1.5829355762476092,1.0,0.5240411575594818,0.5252573511895025,0.10573996212890811,0.9409271516348794,0.5050651463121686,0.0,0.6828345424246822,0.14781508116897196,0.030000514983194955,0.983497121824606,0.1463150726583729,0.0,0.8381183689467108,0.0401544956035831,0.008128916169986804,0.9955942681276798,0.040030407446014105,0.0,0.9238796922509462,0.010558694980203245,0.002142264319904561,0.9989478087771382,0.010554115102951612,0.0,0.9737337473218601,0.0027068477284965886,0.0005466022430997987,0.9997170612425561,0.0027061219713020125,0.0,0.9917315997302949,0.00017448711544000347,3.521755422588159e-05,0.9999787891330019,0.0001744830075093327,0.0,0.999368324233614,0.07597089658559328,0.7608703325697281,0.18218539621129662,11.395676763004527,2.4055033893109963,2.4055033893109963,1.0,0.7655333399332269,1.0000082908427665,5.114918492335646,0.02232293688727316,0.28547611276216045,0.07917241602119016,14.10409090881855,3.5025400655181356,3.5025400655181356,1.0,0.5798618187395301,2.0,3.144117406487177,0.006976242791315459,0.07396088542565428,0.03683748205504041,9.800729616940007,4.998574549783323,4.998574549783323,1.0,0.4280721412039295,3.000008290877135,2.5917461360298315,0.0021544608597176464,0.023004415443193035,0.016785604171867384,10.70346836713258,7.719586421693024,7.37036596866791,1.0,0.30104719070764263,4.0,1.3453776937048085,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,5,0,120604.0,2.058919198322035,2.058327168315741,2.9276261333139866,2.9703925170102803,0.31706238518668,0.008610015346866904,43986.5,0.36471082804199223,9.614502142374441,1.4560257649103745,0.32507930863407497,0.8396178971014732,1.318947854854414,1.0,0.4313724395585593,0.42350841761726843,0.09446955406072736,0.9558581897280802,0.41293428269778365,0.0,0.6372877180410639,0.1190079991588051,0.026582008556534427,0.9868980875682476,0.11822971277981811,0.0,0.8083281591608799,0.032706910557727106,0.007272225514083672,0.9964500042105597,0.032638597590489524,0.0,0.9190683660699688,0.008620792791433848,0.0019168782954362912,0.9990243973898433,0.008616645828625279,0.0,0.9716012039744143,0.0022233068570358706,0.0004949075362431697,0.999731235104973,0.0022230292367138595,0.0,0.9912022183537011,0.00014190179016205427,3.165316214158307e-05,0.999988569148383,0.00014189411988084464,0.0,0.999348880115374,0.02284011471738563,0.13042090846266458,0.055945436154588614,5.919626474918386,2.291026637903795,2.2708252078618587,1.0,0.7699310207600982,1.0000082907396584,6.151265105389486,0.007537362934889954,0.046845274303264406,0.0253027564722631,6.663796945820401,3.1401860087856894,3.004791454604878,1.0,0.5844564335275353,2.0000082907396584,5.695850593789643,0.0027414722214995236,0.016894649895793742,0.0129734007625479,5.900874612179022,4.403248176007892,3.9125432314394457,1.0,0.4289262284310438,3.0,4.350706582987512,0.0009494229427888328,0.006503893984294846,0.006496838951630212,6.570413987238856,6.240359527172518,5.028738667595123,1.0,0.3000577022636993,4.000008291048983,2.263418130216483,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,5,1,120604.0,2.4547451534598683,2.4543162515691077,3.5211682684259595,3.5414486595427688,0.31551166122802976,0.0024584055613409306,33595.0,0.2785250901631796,9.737333003965087,1.667477981943983,0.2771097597679297,0.8309040287472482,1.4747670362728056,1.0,0.32508690736911794,0.47685094632999964,0.07932045831038764,0.9481231313378397,0.45774387225598867,0.0,0.53235146430748,0.13221836184653513,0.022236856477645946,0.9834855616144683,0.13032127893583756,0.0,0.7566029743866964,0.03594459169075881,0.006002228689502551,0.9956125666901217,0.03580630989925043,0.0,0.895663714910451,0.009450716604602075,0.0015802188547582414,0.9988498244056394,0.009443657563588755,0.0,0.9662108452057095,0.0024434547567652584,0.0004073356282861219,0.9997167976195696,0.002442807119816086,0.0,0.9900108534072991,0.0001554719061696863,2.60387531123564e-05,0.9999822285908566,0.00015546893770002903,0.0,0.9992336948489415,0.019594045306091802,0.05952218444602357,0.038351952077776336,3.319329441479627,1.990124605101945,1.9712436159051214,0.0,0.786814626498088,1.0000082908427665,8.352357452299415,0.006185578410889017,0.023517862284839833,0.016286718055823587,4.110406395297591,2.6129792722999206,2.5046375132090413,1.0,0.6152076407139955,2.0000082912895927,8.48892053821232,0.0019950816614709593,0.008366015626040172,0.007176304020168165,4.461173988049813,3.629788578585002,3.357838355438606,1.0,0.4613419525990208,3.0,5.93078624659482,0.0006256660556178844,0.004116595031256623,0.003073225690106156,6.789541091839624,4.882839663632344,4.686784280596518,1.0,0.3212344609612124,4.000004145352645,2.17282602984921,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,5,2,120604.0,2.12600026225123,2.1253297879562423,3.0708443312019784,3.067170035278485,0.2898073840161134,0.01228270824661025,39620.5,0.328503682032818,9.353756079123553,1.5189096431182632,0.3205830688035069,0.8432156572682231,1.4057222067734871,1.0,0.4314223103935362,0.43705040342239415,0.09280505110557785,0.9581277868779257,0.4292760073870905,0.0,0.626582299602161,0.12385333450261306,0.026358754683408217,0.987786116325224,0.12319655320172433,0.0,0.8045541348245782,0.033697081989372074,0.007191919009161633,0.9967640195746814,0.03365510229935282,0.0,0.9173438722430844,0.008828091102513112,0.0018806664549868815,0.9991006200630861,0.008824460959828289,0.0,0.9723019420767365,0.002290273368483431,0.00048662614816655366,0.9997813062783529,0.002290032487624955,0.0,0.9914046498403486,0.0001467735233815375,3.1198624191456106e-05,0.9999791685243401,0.0001467710175952584,0.0,0.999349453109643,0.03417955421731022,0.19574066384183963,0.07669396064497014,5.934416350881657,2.273328481960563,2.2445662920755196,1.0,0.7764294930014506,1.0000082909802428,7.429550956295932,0.010711886543810827,0.08412658594157857,0.035128246258621015,7.91087572280277,3.1385247305906785,3.047401976376536,1.0,0.5949376533793195,2.0,5.299462893964165,0.0035554820427103335,0.025472068371164863,0.017764903360263252,7.299984051890059,4.400985607478564,4.140756920651894,1.0,0.43735848402747923,3.0,3.6389056799097634,0.0011321119706720188,0.009649416422633575,0.00862727248606282,7.896162245147307,6.231895090508207,5.795652743539435,1.0,0.30263160526578403,4.0,1.9059548586500892,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,5,3,120604.0,2.1564019634749627,2.1556762792995094,3.097946028363215,3.111030418868552,0.29829276281374995,0.02473636445610895,37183.0,0.30830523908767526,9.043615048227739,1.5830039784965955,0.3356611558065652,0.8369226387679545,1.4420363418014204,1.0,0.4508255150351848,0.4506230340849087,0.09609631699789178,0.9558008831209304,0.44104556115052573,0.0,0.6755579960808498,0.12769659460192123,0.027245807639959076,0.9870219131707543,0.12666510360606562,0.0,0.8260122380530834,0.03493568940030388,0.007402033394903239,0.9965251032342183,0.03488396832905519,0.0,0.9315413362460918,0.009141271617149642,0.0019403369773757172,0.9989602514770524,0.009136481073079603,0.0,0.9756131907150672,0.002366945021567703,0.0005008185914675028,0.9997719537685894,0.0023666798203793252,0.0,0.9932445137429402,0.00015056442346349856,3.225095482224238e-05,0.9999830232471565,0.00015056256418014935,0.0,0.9994771643958122,0.026469714273971923,0.21535696955013647,0.05975442228374647,7.453498092552568,2.229637119427881,2.229637119427881,1.0,0.7741823220316739,1.000008291014613,7.868483361097275,0.008297726149046489,0.08816299165986383,0.026240118932031264,9.776811156843635,3.0409787164942665,3.0409787164942665,1.0,0.5901990833646235,2.0,4.897426294789856,0.0030385713166945355,0.02695710663529883,0.013626902887578103,9.901929181558002,4.1337676770032665,3.9914748240386086,1.0,0.43378103559370185,3.000008291530202,2.8170180583000497,0.001145900509385271,0.009746921745997698,0.007151692789892672,7.804101831414082,5.560146767358359,4.86098657898395,1.0,0.3016830329842436,4.0,1.9342206325867481,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,5,4,120604.0,2.7212848934115605,2.7207794527084213,3.868485667108941,3.9259842205709106,0.25889465841164483,0.007683923720777412,28414.5,0.23560655884314355,9.153127811823214,2.477443560766937,0.3308559069593835,0.7843681531084332,2.1120405476436903,1.0,0.36900283036116266,0.7050658204672323,0.09349264977343705,0.9359646817284211,0.6746681349365808,0.0,0.5938153062047595,0.19630104919039082,0.026105298605066416,0.9822736064326328,0.1938376971799167,0.0,0.7935992107671346,0.05344152365014658,0.007094005431041774,0.995257022395515,0.053257943936478196,0.0,0.9132691154891849,0.014007454324422089,0.0018627203242747971,0.9987909079282024,0.013995411588902199,0.0,0.9713358322314516,0.00361750526105681,0.00047880725131119525,0.9996872487707085,0.003616371087479627,0.0,0.991419957283852,0.00023107513871325217,3.0696871765046156e-05,0.9999867961668328,0.00023107222557681425,0.0,0.99935121068281,0.012712280077791464,0.08187849253695406,0.02175261906808086,8.078316456032598,1.8029878762158527,1.8029878762158527,0.0,0.7957767208211914,1.0,7.705585321199429,0.0046062783319355295,0.030150437162390162,0.010874102384510021,8.927816805401804,2.36173138026421,2.36173138026421,1.0,0.6287154539346302,2.0000082907396584,5.829579518032231,0.001643427553745784,0.011679894480068197,0.005225624533697047,8.22568155727354,3.072932248118466,3.0361378200670557,1.0,0.4838998419624111,3.000004145352645,3.5154772174238373,0.0006330065909084259,0.005219205911007694,0.0023322744143401504,10.543274390211835,3.547506564633636,3.4083046935332213,1.0,0.35553169081244246,4.0,1.4364633068106065,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,5,5,120604.0,2.162019320860332,2.1616536354588782,3.0379318964022457,3.119134552511325,0.3201788771897337,0.0019471339456985422,46732.0,0.38744284422683284,10.094677147566173,1.4525062706800131,0.3101197507117984,0.7851035067374572,1.2258406736403278,1.0,0.36551194831504624,0.409992158284275,0.08872878280962902,0.9363566614589737,0.38875807762025744,0.0,0.6026399644648388,0.11576185587841918,0.02483321984264231,0.9819356577289837,0.11403197347209978,0.0,0.7949970149240777,0.031151621650750746,0.006708777079376692,0.9951961934081042,0.031031816530817817,0.0,0.9180254393996459,0.008170787962190224,0.0017668758103935296,0.9987592928708044,0.0081625929441176,0.0,0.9729408269162985,0.0020989611359487036,0.000454858489214463,0.9996865054180504,0.002098585187744465,0.0,0.9916620122040662,0.00013458002928463532,2.908723455794227e-05,0.9999841198071662,0.0001345790274260404,0.0,0.9993835695285389,0.010207057688134395,0.04870360618246711,0.021856209572102183,4.868437431210566,2.23981517238522,2.23981517238522,1.0,0.7624214296871679,1.0000082911521142,3.835271209045101,0.003550405577419106,0.016168204197934577,0.010055223511192814,4.55545751917267,2.9567455066583928,2.9567455066583928,1.0,0.5773096086410385,2.000004145352645,5.087039666782954,0.0014129289596725965,0.006268149736812447,0.005184055536620538,4.081466953267361,3.685218200109972,3.4178823825214826,1.0,0.42352740675060896,3.0,5.150073059645552,0.0005385459182457926,0.0019062865062198738,0.002639421452334363,3.5337758125381153,4.810552935944553,3.5337758125381153,1.0,0.29595636368245526,4.0,4.050011613382147,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,5,6,120604.0,2.400291483562163,2.3998474189243977,3.4027366609442717,3.4628886200231452,0.28773802825301276,0.004152570669303529,39388.5,0.3265611527492207,9.72557011974225,1.6546045896134647,0.2999319398547604,0.7825934933006121,1.4121273043311302,1.0,0.4002599426249652,0.470759530743351,0.08396074179080655,0.9339675189558698,0.4487517695033753,0.0,0.6286492197043501,0.13197019559460899,0.02356932546464577,0.9812741391585074,0.13024073728523816,0.0,0.8094834509556593,0.03572835873563396,0.006373234019182154,0.9949954842898243,0.035606672033338,0.0,0.9220237357047932,0.00938486741910256,0.0016712731590711662,0.9987606697667206,0.009376637780602675,0.0,0.9728620645239701,0.002407477496949697,0.00043107974914117445,0.9996386841099468,0.0024066168438247404,0.0,0.9921998569925607,0.0001547198841465585,2.753138739571031e-05,0.9999847530065429,0.0001547167023916696,0.0,0.9993726000558217,0.01177684433472968,0.06227135763557404,0.02352829827578945,6.6122096566973365,2.143002828890018,2.143002828890018,1.0,0.7717992471969994,1.0,5.019933905971532,0.004324239172623158,0.02314703505436221,0.01131851404172724,6.234309347273048,2.6209081528625324,2.6209081528625324,1.0,0.596036961133316,2.0000082907052903,5.240381412433914,0.0017413364466753254,0.007405560700670289,0.005687311755111497,5.11642684114595,3.3129613142081396,3.2118975895126334,1.0,0.44850692399634207,3.0,5.219164352260296,0.0006109174502847018,0.003024933101371464,0.0027812692055736335,5.628555943916855,4.465141843591917,3.705253189346073,1.0,0.32143479449689694,4.0,2.662710066249766,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,5,7,120604.0,1.9109742566857553,1.9106060866247137,2.6759610305928407,2.756953083387012,0.3417277969480798,0.0016437504264303936,53103.0,0.4403174390423631,10.262796949358641,1.0719836096284898,0.2897593949946783,0.7895086962060948,0.91218544412019,1.0,0.4115037541633467,0.30436181685957775,0.08181219468955904,0.9374155719616581,0.288596332822737,0.0,0.6563347584804442,0.08529545124125665,0.023033787645213633,0.9823182511900761,0.08409405373616752,0.0,0.8294787936141947,0.02296127011259922,0.006240310849922397,0.9952555470813688,0.02289000069475295,0.0,0.9329183130321617,0.006028954625715345,0.0016426405479187545,0.9987637443228559,0.0060236832257222536,0.0,0.9767675876811169,0.001556041010595994,0.0004223582874443967,0.9996805986648778,0.0015554955122674243,0.0,0.9930594614478785,9.956597327498083e-05,2.6999490136393952e-05,0.9999833588429841,9.95611737633298e-05,0.0,0.9994692949936332,0.011625340698456143,0.04533521743191511,0.03169248376869947,4.091848420967932,2.7362052501002143,2.7362052501002143,1.0,0.7324835141090497,1.000008291014613,2.988608162527157,0.0037036668215829345,0.014282555489357517,0.014971757671032745,4.152376662089462,4.1128332923837245,3.716006061268355,1.0,0.5319024320767192,2.0000082907396584,3.7368958986246588,0.0013754778268318503,0.004860959312570827,0.0076420243498539105,3.410991893428341,5.731156487685947,3.410991893428341,1.0,0.37180007958208805,3.0,4.362793419624316,0.00046782989646400227,0.0015333038619591223,0.003907411138397216,3.4075693457393115,9.064259674551057,3.4075693457393115,1.0,0.2431303838291335,4.0,3.505749873987845,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,5,8,120604.0,1.9744783540188287,1.9740230326132129,2.810187753397083,2.848570129685567,0.3355156394027033,0.0028704662113916554,55626.5,0.461230758442047,10.45062113374778,0.9609705742923753,0.2588924991956626,0.8173998438065794,0.822916245642701,0.0,0.3177391237618417,0.2679310916076947,0.07155595505483714,0.9482043506791629,0.2556178388124406,0.0,0.5756361666624507,0.07492334373020168,0.019976632715995642,0.9851772852101668,0.07387844980454292,0.0,0.7803481966203928,0.020363194441409778,0.005429002437785806,0.9958664595653604,0.02028515354144039,0.0,0.9061359091980923,0.005329476360775678,0.0014460144469467817,0.9988627772793339,0.005323232473637194,0.0,0.9681552561603329,0.0013819251839377014,0.00037192652794024563,0.9996881199782002,0.00138162404419666,0.0,0.9906829136297368,8.868844137104461e-05,2.3774083722975516e-05,0.9999790998607048,8.868820096100984e-05,0.0,0.9992736370059893,0.05131212614690621,0.05239326258919973,0.09507895424666046,1.1581031585376311,1.8424849763059294,1.1581031585376311,0.0,0.7101183122880619,1.0,8.559990978842396,0.01921742792425271,0.013063842171711993,0.06366434741565728,0.7582345189399107,3.2418422633376354,0.7582345189399107,0.0,0.5038470148325638,2.0000082907052903,13.956216965150517,0.006642782151857075,0.004422097461225091,0.03928431577616347,0.7517625527956339,5.9158002980440045,0.7517625527956339,0.0,0.3461142328178053,3.000008290774027,13.892405717958084,0.0017024089282454344,0.001459180324466845,0.022591707209440814,1.01799826257917,14.569130610966209,1.01799826257917,0.0,0.221621084877133,4.0,9.528734087353465,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,5,9,120604.0,1.8992846433808315,1.8989761628014223,2.7060609693640423,2.740088536242089,0.33020560557996304,0.0026049739439928336,57515.5,0.4769290713433473,10.575646583115741,0.879136443563164,0.2675315473142755,0.799651691734003,0.7484008475468692,0.0,0.3747824304676971,0.2465219448660314,0.0733343115844994,0.9450384805082881,0.23562386277186861,0.0,0.5879722539478618,0.06980990674878378,0.020589167620013508,0.9848413918356571,0.068954119366083,0.0,0.7749104632246695,0.018977974667650464,0.00553985458642473,0.9959773101534056,0.018908221173467677,0.0,0.9038463957353059,0.004972539144988134,0.0014687089590451597,0.9989240332296163,0.004967276106024257,0.0,0.9645691925646105,0.0012836354666443095,0.0003786829284129086,0.9996669987490776,0.0012832944815097576,0.0,0.9895685624547326,8.242643409696809e-05,2.43062106303178e-05,0.999982136924626,8.242621404051278e-05,0.0,0.9992099385426971,0.05845279412926764,0.07428060098904038,0.11810545757212706,1.254828507282371,1.9175442130485436,1.254828507282371,0.0,0.6982064881488155,1.0,6.817548711438038,0.022177512861435746,0.021043731695862634,0.07768050814491256,0.9141131677576336,3.474835966897598,0.9141131677576336,0.0,0.49224358518555966,2.0000082907052903,11.467698905417157,0.006874086238381696,0.005065577193435051,0.04881676999089032,0.773857590207113,7.210476849210094,0.773857590207113,0.0,0.33093862187326406,3.0,12.206829064753347,0.0013999237163014088,0.0014274349500633344,0.029229504210633805,1.420185238559632,24.40511774946532,1.420185238559632,0.0,0.2054256174707536,4.0,7.112668131949668,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
llama31-8b,131072,5,10,120604.0,1.9302560618609392,1.929875747415172,2.742711243600283,2.7847708480926374,0.33448564695193045,0.0032841726297546435,57638.0,0.47795676825821926,10.53393907777918,0.9260649480641279,0.2721197823782181,0.7960755731406708,0.7853516526983921,0.0,0.3591119404609887,0.2591885014567574,0.07602230519328669,0.9399100164680373,0.24567453487971191,0.0,0.5631254588665012,0.07269264946108858,0.021148330616266475,0.9827162290277337,0.07152780616526952,0.0,0.7542866202753344,0.019765729725294383,0.005691237619564712,0.9955919952006034,0.01968388637672462,0.0,0.8942303679941914,0.005165569061058119,0.0015027253099935368,0.9988460339071412,0.005160526114993496,0.0,0.9627878919622772,0.0013360961779861971,0.0003887994547572826,0.9996619479650286,0.0013356009062586963,0.0,0.9888529860930311,8.585429790850882e-05,2.480171227191846e-05,0.9999755194021536,8.585276426134608e-05,0.0,0.9991653444331414,0.05554101606973927,0.06949656184700694,0.10093462154032573,1.2881059165086524,1.80046949016296,1.2881059165086524,0.0,0.7048203759130443,1.0000041453526451,8.139185467484111,0.021726219554670335,0.019020825301124547,0.06927441507437751,0.9030708796493485,3.173212026745377,0.9030708796493485,0.0,0.49864426675452556,2.0,13.724075722920285,0.007318491951186154,0.004928955682425677,0.04489386636294576,0.7868730633065724,6.216182539725217,0.7868730633065724,0.0,0.33883455637929516,3.000008290877135,13.986081077381563,0.001603177901298386,0.0014055750244257128,0.026590122508694733,1.0377005334877154,18.968478710054427,1.0377005334877154,0.0,0.21105390223224196,4.0,8.81337046434885,2.5,3.5,0.0,0.0,1.0,292963.5,0.0,-1.0
