job_id,array_task,model,scope,prompt_idx,family,policy,heldout_rows,heldout_mean_squared_relative_output_error,heldout_ratio_to_fixed_mean,q1_implementation_budget,q1_g1_max_abs,q1_g1_unit_max_abs,q1_g1_averaged_max_abs,q1_g1_kstar_match,q2_calibration_stability,q2_llama_p0_p1_spearman,q3_nontrivial_redistribution,q3_llama_prop_movement_fraction,q4_resolution,q4_llama_kstar_eq_k0_fraction,decision
985183,0,llama31-8b,prompt_family,2,cont,kstar_shrink20_calibrated,256,0.01133720225662255,1.0108835767957427,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,kappa4_rebalanced_calibrated,256,0.019983391410863867,1.7818225104102012,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,kappa4_natural_calibrated,256,0.02540503377091366,2.2652441780295614,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,adakv_alpha02_calibrated,256,0.012079320232110878,1.0770546529117955,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,layer_flat_calibrated,256,0.014027976642438923,1.2508069347737234,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,snapkv_global_calibrated,256,0.019791087939004887,1.7646757384762797,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,kappa4_rebalanced_dynamic,256,0.02329254105530068,2.0768834040064665,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,kappa4_natural_dynamic,256,0.0309573074328355,2.760313608005879,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,adakv_alpha02_dynamic,256,0.010641611562929606,0.9488611137127182,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,layer_flat_dynamic,256,0.011876691835009045,1.0589872572540144,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,snapkv_global_dynamic,256,0.014555187067015963,1.2978157423840069,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
